[터키 일주 여행] 이스탄불 아타튀르크공항-인천공항(아시아나항공 기내식),"우리가 탑승할 아시아나 항공(OZ552, 17:30)입니다. 탑승 대기실이 수요에 따르지 못하는 좌석으로 인해 내내 서성이다가 시간이 되어 탑승이 시작되네요. 국내에서는 이런 일이 한 번도 없었는데... 여객기에 탑승하고 활주로로 이동 시 본 공항 모습! 아타튀르크공항임을 이제야 알아볼 수 있습니다....",,,
터키여행패키지 할인 9일 완전일주 11월까지 예약 아시아나항공 익스피디아 홍콩 대만...,"터키여행패키지 할인 9일 완전일주 11월까지 얼리버드 예약 아시아나항공 이용 확인하시고, 익스피디아 홍콩 대만 항공 호텔 특가 5월10일까지 7개... 아시아나 항공 직항, 전일정 특급호텔 숙박, 현지 특식 포함 식사와 터키의 11대 관광지를 돌아보는 패키지 상품 입니다. 일정 및 금액 확인...",,,
아시아나항공 - 기업가치,1.아시아나항공 - 기업가치 1)아시아나항공 ㄱ)운전자본 - 1억 8556억원 ㄱ)부채비율 - 649.3% ㄱ)순차입금비율 - 273.5% ㄱ)매출액 - 7조 1834억원 ㄱ)영업이익률 - 0.4% ㄱ)당기순이익 - 1959억원 적자 ㄱ)국제선 여객시장 점유율 - 15.9% ㄱ)국제선 화물시장 점유율 - 17.4% (4월 21일...,,,
"* 4월 11일 마감시황 - 아시아나항공 경영정상화 자구안 제출 소식 - ""에어부산"" 상한가...",장중 상한가 및 급등 종목 에어부산(298690) : 아시아나항공 경영정상화를 위한 자구안 제출 소식 등에 상한가 아시아나IDT(267850) : 아시아나항공 경영정상화를 위한 자구안 제출 소식 등에 상한가 아이엠텍(226350) : 신규사업 진출 기대감 등에 상한가 체시스(033250) : 백신/진단시약...,,,
"<strong class=""search_keyword"""">아시아나항공 새 라운지", 아시아나항공 스페셜밀," 호치민 왕복 이코노미클래스""",생에 첫 #베트남 다녀왔어요 #아시아나항공 체크인 카운터가 이제 ABC 쪽으로 바뀌었어요 더 깔끔하고 넓찍~~~~ 사이즈변경은없을텐데 더 이뻐보이더라구요 ㅎㅎ 동편에 새로 오픈한 #라운지 에 갑니다 바도 멋드러지게 생겼고 반대편으로 가면 음식이 쫙~~~ #아시아나수제맥주 인데 맛을못봤어요....,
"대한항공, 아시아나항공, 진에어 주가, 투자의견","대한항공, 아시아나항공, 진에어 주가, 투자의견 항공주 어디로? 1) 항공주가 오너 리스크와 유가 급등에 휘청...대한항공, 아시아나항공, 진에어 줄줄이 신저가 행진 중? #대한항공주가 2017년 3월 이후 최저 #아시아나항공주가 2014년 10월이후 최저 #진에어주가 상장이후 최저 갑질도 문제지만...",,,
"뉴욕 출발 1일차! / 아시아나항공, 아시아나기내식 [뉴욕여행]",NEW YORK 아시아나항공 안녕하세요 남자에요! 이번에 제가 한달동안 뉴욕을 가게 되었습니다! 제가 탈 항공사는 아시아나에요! 항상 뉴욕갈때는... 이렇게 뉴욕에 도착을 하였습니다 !???? #아시아나항공#아시아나#아시아나기내식#뉴욕#newyork#여행#뉴욕여행#모두투어#데일리#데일리룩#일기...,,,
아시아나항공[오사카 여행] 봄 벚꽃 여행 일정 라면,아시아나항공[오사카 여행] 봄 벚꽃 여행 일정 라면 후기는 다녀오기로 아시아나 벚꽃 여행봄 항공을 오사카 출발해 돌아올 맞춰 도착 오전에 표 출발하는 일정에 갑작스레 했다.먼저 비행기로 수 비행기 결정한 저녁에 알아봤다.김포발 이용하면 있었다.(오사카 아시아나 여행을 오사카 하고)...,,,
2019년 3월 대한항공/아시아나항공 유류할증료,아시아나항공 3월 유류할증료 아시아나항공도 인천-뉴욕 기준 약 175% 인상되었습니다. 3월유류할증료 적용은 발권일 기준 3월1일부터 31일까지 적용됩니나. 가장 긴 인천-뉴욕 노선 기준 2월에 비해 왕복 26000원~3만원 정도 올랐네요. 3월에 발권하실 분들은 2월에 발권하시는게 좋겠죠?!...,,,
19.4.16 아시아나 항공 이야기 등등,전일 한국시장 특별한 이슈라고 하면 아시아나항공의 상한가 이야기를 빼놓을수 없을것 같다 그게 메인주제이기 때문에 뒷편에 이야기 할 예정... 본격적으로 아시아나항공이야기를 해야하는데 간단하게 이야기를 해보겠다 아시아나 항공이 왜 팔리느냐? 그냥 지나가는 뉴스들을 보면 아시아나...,,,
★아시아나 클럽★아시아나항공 마일리지 제도 확실히 알고 면접 가자!,아시아나항공 실무면접이 시작되었지요? 아시아나항공은 실무면접에서부터 회사에 관련된 질문들을 상당히 많이 합니다. 정말 회사 분석 철저히 해야 해요. 제가 오늘 '아시아나 클럽' 아시아나항공의 마일리지 제도를 설명하는 이유는 아시아나 클럽에 대한 질문들이 종종 출제되고 있기...,,,
금호 아시아나항공 대졸공채 면접 과외!,금호아시아나항공 대졸공채 합격자 발표가 나왔습니다. 서류전형에 합격하신 분들 모두 축하드립니다~! 그렇다면 이제 우리에게 남은 과제는 남은 면접절차들을 잘 넘기는것입니다. 1차에서는 역량과 토론형식으로 진행됩니다. 금호 아시아나항공 면접절차중 역량의 경우 지원자3 : 면접관3으로...,,,
"[<strong class=""search_keyword"">아시아나항공 2차 면접 대비: 임원면접 시에 자주 물어보는 아시아나항공 기출문제...",[아시아나항공 기출문제: 임원면접 및 2차면접에서 자주 나오는 기출문제] 안녕하세요~~ 이번주 목욜에 드뎌어 2019년 아시아나항공 1차 면접 발표가 납니다. 승무원준비를 하는 모든이들이 가장 선망하는 항공사 중 하나인 아시아나항공에서 2019년 1차 아시아나실무면접에서 가장 많이 물어본...,,,
초대형 지고 중소형 뜬다_아시아나항공 합격팁_새 비행기 A350의 취항지는?[2019.03....,아시아나항공이 하계 스케줄이 시작되는 오는 31일부터 차세대 항공기 A350을 미국 서부 지역 ▲로스앤젤레스 ▲샌프란시스코 ▲시애틀... page=1&amp;totalPage=172&amp;pageSize=10&amp;id=CM201903120001134762&amp;searchType=ALL&amp;searchKey= 아시아나항공의 주력 기종인 A350은 기존 중대형 항공기 대비 ▲확대된 기내...,,,
[항공이슈]아시아나항공 매각 결정,"오늘일자 실검 1위 #아시아나항공 #매각결정 ... 몇년전 부터 아시아나 내부에서는 매각 얘기가 소문인듯 흘러나왔지만, 결국 이렇게 매각 결정 뉴스를 보게되었군, 올해는 신규 객실 승무원 채용인원도 대폭 줄여 역대급 경쟁률을 올린 아시아나. 어서 안정기에 들어서길....!",,,
"금호산업, 아시아나항공 매각안 논의",[뉴스토피아 최수희 기자] 금호타이어에 이어 자산 비중이 가장 큰 아시아나항공까지 매각할 경우 금호그룹의 자산 규모는 3분의 1 수준으로 위축돼 중견기업 수준으로 추락할 것이란 전망이 나온다. 15일 금융감독원과 업계에 따르면 아시아나항공의 시총 1조1500억원 수준으로 지난해...,,,
"미국 항공권 최저가, 모두투어X아시아나항공 얼리버드 특가로 득템하자!",모두투어와 아시아나 항공이 함께하는 미국 전지역 얼리버드 초특가가 왔어요! 미주 여행을 계획했던 분이라면 굉장히 반가운 소식일텐데요.... 모두투어에서 만날 수 있는 아시아나항공 미국 전 지역 얼리버드 초특가! 지금 당장 미국 여행 준비 시작하러 가즈아♥ 최저가 얼리버드 항공권 get...,,,
"아시아나항공, 장 시작과 동시에 전량매도 하였습니다.","blog.naver.com 지난 2월 26일에 4,265원에 매수했던 아시아나항공. 오늘 장 시작과 동시에 7,200원에 전량매도 하였습니다. 아쉬운 건 지난 한정 감사보고서 이슈로 급락당시 여유자금이 없어서 추가매수를 못했다는 것이 아쉽다면 아쉬운 점 입니다.",,,
아시아나항공 채용_자기소개서 첨삭 안내입니다,"7월달에 아시아나항공 채용 뜰 것 같다고 예고 했었쬬!!!!!!!!!!! 그게..오...오..늘일 줄이야 허허허허!! ^^^^;; 그 동안 계속 달렸어서, 잠시 쉬어... 아시아나항공 자기소개서 첨삭 신청안내 : 비수강생 대면첨삭과 온라인 첨삭 중에 선택해서 신청 가능합니다! ☆ 아시아나항공 단기 대비반 개강...",,,
아시아나 항공 특가 : 28주년 프로모션,"이번에 아시아나 항공 특가 프로모션으로 리멤버 1988이 시작되었어요. 창립 28주년을 기념하는 의미로, 1988년도의 비행기표 가격처럼 낮춰서... 2월 23일부터 2월 29일까지 단 1주일간 국제선 여러 해외지역의 표들을 아시아나 항공 특가로 구하실 수 있는 기회입니다. 아마, 이것 또한 3,4일 내로...",,,
인천-광저우 아시아나항공 이코노미석 기내식 및 탑승후기,B2B 비즈니스만 하던 제가 처음으로 B2C 비즈니스를 위한 출장을 떠났습니다 아시아나 항공을 타고 광저우로 향했어요 광저우까지 비행시간은... 개인모니터가 없어서 비행시간이 좀 지루할 수 있으니 폰에 영상물 담아가시면 좋을 것 같아요 - 이상 아시아나항공 인천-&gt;광저우 노선 리뷰를 마칩니다 :),,,
아시아나 항공 좌석 추천 및 예약 방법 꿀팁!(Seatguru),"방금전 아시아나 항공 좌석을 예약하고 왔는데, 그 방법을 간략하게 소개해 드리겠습니다. 먼저 비행기 좌석을 지정하기 전 어느자리가 좋은 자리인지 어느자리는 피해야 하는지 알아야겠죠? 그건 클릭 몇번으로 손쉽게 알 수 있습니다! 바로 Seatguru라는 사이트에서요! ' 사이트를...",,,
김포-광주 아시아나항공 A320 탑승기,"이번 광주 여행의 이유는 오직 아시아나 항공 마일리지 때문이었다. 씨티 프리미어마일 카드를 만들고 7월말까지 아시아나 직판 항공권을 편도라도 타면 5,000마일리지를 받을 수 있었다. 그래서 가장 저렴한 항공권을 찾다보니 그게 광주였다. 45,100원 국내를 비행기 타고 가본 것은 제주도...",,,
제주에 찾은 스타얼라이언스 도장 아시아나항공 B767-300 HL7516,본의 아니게 아시아나항공 스타얼라이언스 특별도장을 잡게 되었습니다. 대한항공 스카이팀 도장은 B738이 제주에 자주 찾아 잡기 쉬운데요. 아시아나항공 스타얼라이언스 도장은 B763하고 A321이 있는데 이 두 비행기는 거의 국제선에만 투입해서 아시아나항공 국제선이 없는 제주공항에는...,,,
광주-제주 노선 아시아나항공 모바일탑승권으로 편하고 저렴하게 여행 떠납시다~,아시아나항공 이용후기 광주-제주 왕복 노선 이번주 월요일부터 4박 5일간 제주도 여행을 다녀왔는데요! 한동안 비행기 항공권 검색하느라고 정신이 빠져있었는데 고민고민하다 아시아나항공을 이용하기로 했습니다! 광주에서 출발할 예정이었기에 광주-제주 노선을 취항해 운영하고 있는...,,,
아시아나항공 인천-대만 비즈니스클래스 탑승기 (OZ713),"편명: 아시아나항공 713편 인천 - 타이페이 (ASIANA AIRLINES, OZ713, ICN - TPE) 기재: 보잉 747-400 (Boeing 747-400, B744) 클래스: 비즈니스 클래스 (Business Class)... 있는 아시아나항공을 많이 이용하고 있습니다. 그래서 아시아나항공을 비롯한 스타얼라이언스 소속의 항공사들과 관련된 탑승기가 주로 이루지만....",,,
"아시아나항공, 미국 'TSA 프리체크'항공사 가입","아시아나항공, 미국 'TSA 프리체크'항공사 가입 아시아나항공이 지난 2월 22일부터 'TSA 프리체크(Pre Check)'의 신규 참여 항공사로 가입했다고 합니다. 이로서 프리체크에 사전등록한 고객이 아시아나항공이 운항하고 있는 미국 내 6개 공항(LA·샌프란시스코·시애틀·시카고...",,,
[아시아나항공 플라잉마케터 7기] 다낭또가고싶다낭 / 다낭의 다섯가지 매력,"아시아나항공 플라잉마케터 7기 지히입니다. 다낭의 매력을 영상으로 담아보았습니다~! 2018년 2월에 다녀온 다낭 ! 동남아 여행은 처음이었는데... 가깝고 저렴한 베트남, 아시아나항공 타고 다녀오세유~~~~ #아시아나항공 #플라잉마케터 #FM7 #다낭 #베트남 #동남아 #다낭여행 #베트남여행 #여행블로그",,,
[아시아나항공 편도신공]이스탄불-&gt;인천-&gt;싱가포르,"&lt;아시아나항공 홈페이지를 찹고합니다&gt; 신용카드회사에서 아시아나항공의 마일리지 적립률(해외결재시 1,000원당 3마일리지-&gt;1.2마일리지) 을 줄이면서 1년에 2번정도 이용하던 비지니스석왕복을 편도신공을 이용하여 근근히 한번만 이용하게 되었다ㅜㅜ &lt;한달만에 한국으로 가는 가족들...",,,
"금호아시아나그룹, 아시아나항공 매각 결정",자료사진 : SBS 14일 금호아시아나그룹이 결국 아시아나항공을 매각하기로 결정했다. 채권단 고위 관계자에 따르면 금호아시아나그룹은 채권단의 자금 지원을 받은 조건으로 금호산업이 보유한 아시아나항공 지분의 매각을 확약하기로 합의했다. 이렇데 된다면 그룹 핵심 자산인 금호고속과...,,,
오사카 아시아나항공 비지니스석 기내식 엥?,"일본 오사카 여행 아시아나항공 비지니스석 기내식 안녕, 패션 여행블로거 메이킷퍼블릭입니다. 요즘에 오사카 포스팅이 많네요. 왜냐면 오사카... 아시아나항공 비즈니스석 기내식 단거리 노선이다 보니 별 메리트는 없지만 샐러드 &amp; 디저트 추가된 점과.. 패스트 트랙 이용하는 것에 가장 큰 의의를....",,,
난징동루술집 / 신천지 / 신천지카페 / 신천지식당 / 아시아나항공 / 상해자유여행 끝!,"상해 리얼 여행 후기-5탄 / 난징동루 / 난징동루술집 / 신천지 / 신천지카페 / 신천지식당 / 아시아나항공 / 상해자유여행 끝! 상해 디즈니랜드에서 인민광장역 도착! 난징동루에 숙소가 있다는건..정말 꿀이다ㅠㅠ! 걸어서 갈곳도, 먹을곳도,구경, 물건 구입 등 편의시설부터 관광까지 완벽했음....",,,
[인천공항] 아시아나항공 비즈니스클래스 라운지,"인천공항 아시아나항공 비즈니스클래스 라운지 비즈니스클래스 승객 말고도 PP카드, 현대카드, 아시아나 스마티움 등 이용할 수 있는 혜택이 있는 경우도 있으니 꼭 알아보고 가세요 자리가 넓고 많아요 여러번 방문한 곳이라 편한 느낌 음식은 그때 그때 조금씩은 다르더라구요 샌드위치 제가...",,,
아시아나항공 매각 금호그룹,"아시아나 항공의 매각이 결정 되면서 화제가 되고 있습니다. 금호아시아나그룹측은 ""아시아나항공 경영정상화를 위해 최선의 방안을 고심해왔으며 아시아나항공을 매각하는 것이 그룹과 아시아나항공 모두에게 시장의 신뢰를 확실하게 회복하는 것이라 여겼다"" 라고 설명했습니다.매각이...",,,
아시아나항공 결국은 매각 ㅠ 재벌투자연구소 정보 빨랐어요!,"아시아나항공 결국은 매각 ㅠ 재벌투자연구소 정보 빨랐어요! 아시아나항공... 안그래도 위기의 기업으로 사람들 주목을 받고 있었죠. 우리가 보기에는 잘 모르겠지만, 사실 그동안 아시아나항공이 유동성 위기에 빠졌었데요. 이에 금호아시아나그룹이 아시아나항공을 어떻게 처리를 할까 고민을...",,,
"2019<strong class=""search_keyword"">아시아나항공채용/아시아나항공채용/",아시아나항공은 5~6월에 채용하겠다고 기사까지 낸 상태인데 능력있는 지원자들을 빼앗기고 싶지 않았나봅니다. 항상 대한항공 채용 나오면 이어서 나오긴 했는데 이번에도 같은 상황이네요. 최근 아시아나항공은 채용을 천천히 진행하고 있습니다. 지원자들의 인내심이 필요합니다. 채용 내용...,,,
아시아나항공 인천 투 방콕(OZ741) 비지니스클래스,"방콕 수완나폼 공항행 아시아나항공 ICN TO BKK OZ741 A380 기종 BUSINESS CLASS 비지니스클래스 UPPER DECK 2층 19:30~23:10 (5시간 40분 소요) 스케줄. 실제로는 1시간 정도 딜레이되어 20:30 경 출발했으나, 과속으로 달려서 4시간 50분 만인 23:20도착. 큰 비행기의 2층에서 내려다보는 거라서.. 옆에...",,,
인천공항 제2터미널 개장후 항공사 포지션 Feat 대한항공 VS 아시아나항공,메이져급 아시아나항공 핀에어 케세이퍼시픽 에미레이츠 루프트한자 싱가포르항공 에바항공 에어캐나다 등 스타얼라이언스 소속 항공사가... VS 아시아나항공 인것도 부정할수 없는 사실이구요 제 2청사로 항상 복잡하기만 하고 성수기 시즌 장점보다는 단점이 많이 부각되어진것도 사실이지만...,,,
아시아나항공 마일리지 적립&amp;사용&amp;공제표 AtoZ,#항공권싸게사는법 항공 프로모션보다 저렴한 아시아나항공 마일리지로 비행기 예약하기! 01 아시아나항공 마일리지 적립 02 아시아나항공 마일리지 공제표 03 아시아나항공 마일리지 사용 (항공권 예약) ★비행기표 특가보다 저렴한 항공권 마일리지 예약 총정리! AtoZ 이번 년부터 아시아나항공...,,,
"금호산업,  아시아나항공 매각 결정 ""누가 인수?""""""","금호산업은 아시아나항공 지분 33.47%을 보유한 최대대주주입니다. 이는 현재 시장 가격으로 약 3천억원에 해당합니다. 15일 금호산업 이사회 의결을 거쳐 아시아나항공 매각을 결정했다고 밝혔습니다. 금호 아시아나 관계자는 ""아시아나항공 경영정상화를 위해 최선의 방안을 고심해왔다""며...",,,
"아시아나항공 특정노선 탑승시 30% 보너스 마일리지 적립 - 타슈켄트,알마티,사할린...","Published by 자유여행 길라잡이 힌클랑 아시아나 항공으로 러시아,카자흐스탄,우즈베키스탄 여행시 보너스 마일리지 적립 이벤트입니다 여행지로 선호되는 지역은 아니지만 아시아나 항공이 국적기이다보니 이용하실분이 꽤 되실듯하여 소개해드립니다 모르면 일단 손해~ 링크...",,,
아시아나항공 항공정비사 2019년 인턴(신입)채용공고,아시아나항공 항공정비사 2019년 인턴(신입)채용 공고 항공정비사 채용 소식 안녕하세요. 솔찍한 인쌤입니당^^ 오늘은 블로그 교육 글이 아닌 항공정비사 채용 공고 소식을 들고 왔는데요. 2019년 상반기 아시아나항공 항공정비사 신입.인턴 채용 공고 내용입니다. 2019년 첫 채용 공고이기도 하고...,,,
[주식 기록] 아시아나항공이 어디로 인수될까,"아시아나항공 주가가 근 1~2주 사이에 2배 넘게 올랐다. 나는 항공주를 갖고있지 않았고 이제와서 살 마음도 없다... 도박은 코인 경험으로 충분했다. 금호그룹, 결국 아시아나항공 판다…벼랑끝 매각 결정(종합) 【서울=뉴시스】고은결 기자 = 금호아시아나그룹이 결국 그룹 전체 매출의 60...",,,
아시아나항공 라운지- 인천공항 제1여객터미널 라운지,가는 아시아나 항공편을 이용... 인천공항 제1여객터미널에 위치한 아시아나 라운지 이용~ 사실 필리핀 클락을 운항하는 아시아나 항공기는 비행기가 작아서 비지니스 클래스 역시 우등 고속버스 수준이다. 180도 침대형 풀플렛 까지는 아니더라도 좌석이 거의 젖혀 지지 않아 비용이 아깝다......,,,
아시아나항공 기내식 대란은 예견됐었다.,"기내식 공급 부족 사태로 아시아나항공 국제선 여객기 출발이 연일 지연되고, 일부 항공편은 아예 식사가 실리지 못한 채로 출발하고 있다. 아시아나항공이 최근 기내식의 안정적인 공급을 담보할 수 없는 소규모 업체와 무리하게 계약을 맺은 결과라는 지적이 나온다. 일부...",,,
[이탈리아 로마 여행] 아시아나항공 비즈니스 스마티움 탑승,"인천 ~ 로마 항공편은 아시아나항공 비즈니스 스마티움을 탑승하였습니다. https://blog.naver.com/everlsk/221291256332 유럽 기준 이코노미 35,000마일... 아시아나항공 비즈니스 스마티움 좌석의 모습. 아시아나항공 비즈니스 스마티움의 스크린. 퍼스트 클래스에 비해 스크린이 작은 것이...",,,
아시아나항공 실무면접 후기 정리!,"사진-아시아나항공 8/17일까지 아시아나항공 1차 실무면접이 진행 중인데요, 면접 질문으로 어떤 내용이 나왔는지 정리해봤어요. ▷면접관 -3명 한조에 8명씩 입장, ㄷ자 워킹, 키, 몸무게, 암리치 측정. ▷1차 합격자 발표 8/24일 ▷지난번과 비교하였을 때 비슷한 질문 유형이 많이 나오고 있음...",,,
아시아나항공 기내식 OZ113 (오사카 - 인천),"오사카 간사이공항 - 인천/서울 아시아나항공 OZ113 기내식이에요 저는 락토오보밀(VLML)이랍니다 콩, 버섯 그리고 리코타시금치크레페? 가 나왔어요 재료는 모두 제가 좋아하는 재료들 not bad! 조금 짜긴했는데 그래도 먹을만했어요 일반식 불고기와 밥 야채, 밥, 고기, 계란 이렇게 나온답니다...",,,
싸이판여행 아시아나항공 OZ607 베시넷 사용담,"쭈니의 INF 베시넷, 우리부부 좌석 바로 뒷줄 친정가족 좌석 아시아나항공 베시넷은 여행사에서 하는 단체석(그룹좌석) 베시넷은 요청해도 확정이... 매콤이 고추장 넣으면 쪼금 더 갠춘함 우리가족이 5만원 더 주고 제주항공이 아닌 아시아나항공을 선택한 이유는 바로 기내식ㅋㅋㅋㅋ 맛있으나...",,,
아시아나 항공 552편 터키 지상 충돌사고시 교신 내역,"출발한 아시아나 항공 552편 A330 항공기(HL7792)의 오른쪽 날개 끝부분이, 217번 스팟에 주기하기 위해 진입 중이던 터키항공 969편 A321 항공기(TC-JMM)의 수직 미익과 충돌하여 터키항공 A321 항공기의 수직 미익이 완전 파손되고, 아시아나 항공 A330기의 날개 끝이 손상되는 사고가 발생했습니다....",,,
아시아나항공 이스탄불 인천 비즈니스 탑승후기 기내식 이야기!,아시아나항공은 혹시 똥차 왔나 외형을 확인하게 된다는!! 여기서도 역시 1시간여 연착~~!! 한국에서와 똑같은 상황이었답니다! 저희는 또... 승무원팀은 솔직히 가는편이 훨씬 응대가 좋았습니다! 그럼에도 제대로된 기내식으로 90% 만족했다 평하는 아시아나항공 비즈니스 탑승기 입니다!!,,,
(삿포로 여행) 아시아나항공 타고 신치토세공항,아시아나항공 왜 맥주 안주3? ㅠㅠㅠㅠㅠㅠ흙흙 원래 예전에 줬었눈데 이제는 안준다고 함 (미주쪽 가면 줌) 아빠가 저가항공은 안타고 싶어 하는... 밟는줄 알아야지 아직 익숙하지 않으셔서 2~3번 더 같이 가야 할 것 같은 느낌 신치토세공항 도착! 아시아나항공에 맥주 없어져서 넘나리 슬푸다눙....ㅠ,,,
아시아나항공 홍콩-인천 퍼스트 클래스 탑승기 (OZ746),"편명: 아시아나항공 746편 홍콩 - 인천 (ASIANA AIRLINES, OZ746, HKG - ICN) 기재: 보잉 747-400 (Boeing 747-400, B744) 클래스: 비즈니스 클래스 (Business Class, C Class) → 퍼스트 클래스 (First Class, F Class) (좌석만) 좌석: 02A 아시아나항공 oz746편은 홍콩에서 새벽에 출발하여 인천공항에 새벽 도착한다. 대만...",,,
[아시아나항공 플라잉마케터] 6기 해단식 | 1년 활동의 마무리,"아시아나항공 플라잉마케터 6기 해단식 2년 간 활동했던 플라잉마케터 활동이 정말 끝이 나던 날. 2017년 플라잉마케터 5기로, 2018년은 6기로 활동하며 전 세계 곳곳을 여행 다닐 수 있었다. 내 대학생활의 절반 이상을 차지할 정도로 긴 시간이었기에 끝남이 믿기지가 않았다. 일기에도 주저리...",,,
"2019년 4월 12일 금요일 매매일지 *일천달성* (한진칼, 아시아나항공, 에이프로젠...",* 조선내화 * 시초가 배팅후 장초반 다른종목들과 함꼐 보다가 매도 타이밍을 놓쳐서 약손절 * 티앤알바이오 * 시초가부터 강한 흐름에 매수후 흔들기에 매도...후 날아감 @@ * 아시아나항공 * 장막판 다시 올라와주는 흐름에 짧게 돌파 매매 * 한진칼 * 몇일동안 계속적으로 강한 거래량 거래대금을...,,,
아시아나항공 채용 15시간 준비로 합격했습니다.,"저는 아시아나항공 채용이 나오고 난 뒤, 과외로 빠르게 배워서 15시간,이지만 하루 2시간 정도로 나눠서 준비를 했었어요. 물론 그전에도 이렇게... 시간이 갈수록 관심은 더욱 커지고 승무원이 되고 싶다는 생각으로 바뀌게 되었고, 아시아나항공 채용이 나왔을 때, 친구의 권유로 지원을 하게...",,,
중국 해남도 해구 3색 골프 3박 5일 108홀 아시아나항공 특가!(미란CC...,"중국 해남도 해구 3색 골프 3박 5일 108홀 아시아나항공 특가! (미란CC/뷰티플로맨틱베이CC/남양하CC) \1,199,000원~ 안녕하세요! 이츠회원여러분... 중국 해남도 해구 3색 골프 3박 5일 108홀 아시아나항공 특가 상품을 소개드립니다! 일전에 소개드렸던 것과 같이 동양의 하와이라고 불리우는!...",,,
아시아나항공 유모차 따로 실어주니 걱정끝,아시아나항공 유모차 따로 실어주니 걱정 없어요 여행가기 전 가장 궁금했던게 유모차를 수하물 맡길때 맡겨야 하나? 라는 궁금증 이었는데요 많은... 저희는 아시아나항공 이코노미 클래스를 이용했고요 저희는 미주를 제외한 구간이었기 때문에 성인은 23kg의 캐리어 한개와 아이는 23kg의 캐리어...,,,
"금호, 아시아나 항공 매각 - 정상화 위한 유일한 결정",금호 아시아나 그룹이 아시아나항공을 매각 하기로 했다. 【이번주 초 이사회 결의할 듯】 14일 채권단과 금융당국에 따르면 금호아시아나 그룹은 채권단 자금 지원을 받은 조건으로 금호산업이 보유한 아시아나 항공 지분(지분율 33.4%)을 매각하기로 의견을 모았다. 금호산업은 이번 주 초...,,,
[아시아나항공] 특별기내식 글루텐제한식(GFML) OZ1045/11AUG18,2018.08.11 아시아나항공 OZ1045 GMP-HND 특별기내식 글루텐 제한식(GFML) 촌스럽고 새삼스러운 티켓사진 요즘 티켓찍는 거 별로 안 좋다고 하던데 전 그냥 열심히 모자이크 해두고 한 컷 찍을게요.... A330-300 HL7736 이코노미 기준 2-4-2 배열 왕복을 같은 기종 같은 기번을 타다니 우연을 가장한 필연...,,,
아시아나항공마일리지 신용적립카드 추천1순위!!,걱정없는게 아시아나항공 마일리지 전문설계사님과 상담해보시면 신규이신분들은 전부 기분좋게 처리받을수가 있습니다 일반은 해외겸용2만인데 혜택차이가 아주 많기때문에 왠만하면 아시아나 마일리지 적립 받을려면 좋은걸로 하는게 낳을껏같습니다 혹시나해서 일반도 올려봅니다 일반과는...,,,
애견동반 / 제주여행 / 아시아나항공,*아시아나 항공 :규격 케이지 포함 7kg까지동반 탑승 가능해요^^ (항공사별로 허용 무게가 달라요 ) . 강쥐 탑승요금은 별도로 지불해야해요~ 비행기 한대당 강쥐 두마리 탑승 가능해서 . 미리 예약해야 합니다 ~ 내 사랑 두 딸래미들,,,
"[NEWS]  아시아나항공, 몽골 추가 운수권 따냈다 외 6건",[아시아나항공] 몽골 추가 운수권 따냈다…'대한항공 30년 독점 끝' ‘알짜 노선’으로 꼽혀 항공사들이 확보 경쟁을 벌였던 인천-울란바토르(몽골) 노선의 항공 운수권 추가분이 아시아나항공에 배정됐다. (출처: 아시아나항공 공식 홈페이지) 국토교통부는 25일 항공교통심의위원회를 열어...,,,
아시아나항공 캐빈승무원 채용 Q&amp;A,"요즘 아시아나항공은 승무원이 부족해서 현직 승무원들이 많이 힘들어하고 있어요. ---게다가 대한항공도 지금 승무원 부족해서 장거리 만석인... &gt;&gt; 오늘 밤, 아시아나항공 실무 대비 단기 2회 과정 오픈 예정이에요. (비용-10만원) 아시아나항공 실무면접 관련 Tip 과 스파르타 모의면접으로...",,,
"제주가는길, 아시아나항공, 아시아나비즈니스클래스","제주 초청 강연으로 제 주가는 길 아시아나항공 아시아나비지니스클래스 좌석이 더 넓고 편안합니다. 뒤로 젖힐 때 눈치 볼 필요없죠^^ 일반석보다 비행기에서 먼저 내릴수 있어서 좋고 비즈니스 클래스 전담 승무원이 있어, 한층 더 고급스런 서비스을 제공 받을 수 있었습니다.",,,
"항공업종 대형항공사 (대한항공, 아시아나항공)주가, 핵심이슈는?","항공업종 대형항공사 (대한항공, 아시아나항공)주가, 핵심이슈는? 항공주 어디로 갈까? 1. 오늘 항공주를 주제로 선택한 이유는? 항공업계가 갈수록 머리가 아픈 일이 많은 것 같아서, 특히 대형 국적항공사 즉, 대한항공, 아시아나 항공이 2. 대한항공, 아시아나 항공 국적 대형...",,,
[아시아나항공] 일반기내식 OZ101/01JUL18,2018.07.01 아시아나항공 OZ101 NRT-ICN 일반기내식 기내식 사진을 많이 못 찍어서 기내사진으로 좀 메꿀 예정 미리 양해 부탁..... A380 기재 사랑해요 깨끗하고 넓으니까 사랑해요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이 날 기체 기번은 HL7626 2층구조로 되어있고 이코노미 기준 1층은 3-4-3 2층은 2-4-2 원래 오전 혹은...,,,
